keyword,title,sale_price($),anchor_price($),ratings(5),reviews,orders,scrape_datetime,url
shoes,Mens Slip On Walking Shoes Non Slip Running Shoes Breathable Workout Shoes Lightweight Gym Sneakers,34.99,34.99,4.2,2346.0,100+,2024-11-07 13:28:37,https://www.amazon.com/Giniros-Walking-Sneakers-Breathable-Lightweight/dp/B0C4PCP3FY/ref=sr_1_76
shoes,PUMA Men's Softride Carson Sneaker,,,4.3,92.0,,2024-11-07 13:28:37,https://www.amazon.com/PUMA-Softride-Carson-Sneaker-Speckle-Cool/dp/B0D32HNSJ6/ref=sr_1_77
shoes,WXQ Men's Running Shoes Comfortable Lightweight Breathable Walking Shoes Mesh Workout Casual Sports Shoes,28.99,28.99,4.1,922.0,,2024-11-07 13:28:37,https://www.amazon.com/WXQ-Running-Comfortable-Lightweight-Breathable/dp/B09YLDXVY5/ref=sr_1_78
shoes,Columbia Men's Granite Trail Waterproof Shoe,79.95,79.95,4.5,252.0,,2024-11-07 13:28:37,https://www.amazon.com/Columbia-Granite-Trail-Waterproof-Mountain/dp/B0CLWJ215F/ref=sr_1_79
shoes,ASICS Women's Gel-Contend 9 Running Shoes,54.95,54.95,4.5,78.0,50+,2024-11-07 13:28:37,https://www.amazon.com/ASICS-Womens-Gel-Contend-Running-Watershed/dp/B0CN8982LD/ref=sr_1_80
shoes,adidas Men's Duramo SL Running Sneaker,37.16,37.16,4.4,260.0,100+,2024-11-07 13:28:37,https://www.amazon.com/adidas-Duramo-Sneaker-Black-White/dp/B0BG6F7WK4/ref=sr_1_81
shoes,Skechers Women's Parties Mate Oxford Shoe,51.81,51.81,4.5,4749.0,100+,2024-11-07 13:28:37,https://www.amazon.com/Skechers-Womens-Parties-Mate-Chocolate-Leather/dp/B000VHUVV0/ref=sr_1_82
shoes,Abboos Womens Slip On Sneakers Women Walking Tennis Shoes Lightweight Casual Sneakers for Gym Travel Work,37.99,37.99,4.3,5212.0,300+,2024-11-07 13:28:37,https://www.amazon.com/Abboos-Workout-Lightweight-Comfortable-Sneakers/dp/B0BFV7PGPD/ref=sr_1_83
shoes,WHITIN Men's Zero Drop Running Shoes + Wide Toe Box,43.99,43.99,4.3,1605.0,100+,2024-11-07 13:28:37,https://www.amazon.com/Running-Athletics-Lightweight-Walking-Cushioning/dp/B0BRXCX97S/ref=sr_1_84
shoes,Skechers Men's Relaxed Fit-Creston-Moseco,53.56,53.56,4.7,17452.0,50+,2024-11-07 13:28:37,https://www.amazon.com/Skechers-Relaxed-Fit-Creston-Moseco-Moccasin-Taupe/dp/B07567R36R/ref=sr_1_85
shoes,DREAM PAIRS Women's Loafer Flat,42.99,42.99,4.4,409.0,200+,2024-11-07 13:28:37,https://www.amazon.com/DREAM-PAIRS-Platform-Comfortable-SDLS2410W/dp/B0CP5LQFC4/ref=sr_1_86
shoes,NIKE Men's Sneaker,81.97,81.97,4.4,126.0,50+,2024-11-07 13:28:38,https://www.amazon.com/Nike-Experience-Nature-Running-Black-Ashen/dp/B0BNJMPHTW/ref=sr_1_87
shoes,Bruno Marc Men's Casual Dress Shoes,38.99,38.99,4.4,8677.0,,2024-11-07 13:28:38,https://www.amazon.com/Bruno-Marc-Black-Casual-LG19008M/dp/B07SBT7BFX/ref=sr_1_88
shoes,Hey Dude Wendy Mix,,,4.7,32782.0,400+,2024-11-07 13:28:38,https://www.amazon.com/Hey-Dude-Womens-Wendy-Antique/dp/B08R6H8JNP/ref=sr_1_89
shoes,ASICS Men's Gel-Contend 9 Running Shoes,,,4.4,78.0,50+,2024-11-07 13:28:38,https://www.amazon.com/ASICS-Gel-Contend-Running-Shoes-Graphite/dp/B0CN83BDM9/ref=sr_1_90
shoes,DREAM PAIRS Ankle Winter Boots for Women Waterproof Lace Up Anti-Slip Warm Snow Booties Fashion Sneaker Boots,49.99,49.99,4.1,55.0,50+,2024-11-07 13:28:38,https://www.amazon.com/DREAM-PAIRS-Waterproof-Anti-Slip-SDSB2416W/dp/B0D8KWVYCG/ref=sr_1_91
shoes,ASICS Men's Upcourt 6 Volleyball Shoes,,,5.0,1.0,50+,2024-11-07 13:28:38,https://www.amazon.com/ASICS-Upcourt-Volleyball-Shoes-Black/dp/B0CNKT39C6/ref=sr_1_92
shoes,Bruno Marc Men's Plain Toe Oxford Shoes Business Formal Derby Dress Sneakers,39.99,39.99,4.5,2797.0,50+,2024-11-07 13:28:38,https://www.amazon.com/Bruno-Marc-Business-Sneakers-SBOX223M/dp/B0B2HZXM8V/ref=sr_1_93
shoes,adidas Men's X_PLR Path Sneaker,,,4.5,700.0,100+,2024-11-07 13:28:38,https://www.amazon.com/adidas-Mens-X_PLR-Sneaker-Black/dp/B0CKMPP4HS/ref=sr_1_94
shoes,Amazon Essentials Women's Casual Slip-On Canvas Flat,19.9,19.9,3.9,2795.0,200+,2024-11-07 13:28:38,https://www.amazon.com/Amazon-Essentials-Womens-Casual-Sneaker/dp/B082QFPXT2/ref=sr_1_95
shoes,WHITE MOUNTAIN Women's Courage Sneaker,29.99,29.99,4.6,1256.0,50+,2024-11-07 13:28:38,https://www.amazon.com/WHITE-MOUNTAIN-Courage-Womens-Sneaker/dp/B08KHD9FGG/ref=sr_1_96
shoes,ARIAT Women's Cruiser Boat Shoe,68.99,68.99,4.6,6218.0,,2024-11-07 13:28:42,https://www.amazon.com/Womens-Cruiser-Brushed-Floral-Emboss/dp/B0B31BQYRM/ref=sr_1_97
shoes,Bruno Marc Men's Oxfords Formal Dress Shoes,34.39,34.39,4.3,10361.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Bruno-Marc-Louis_2-Formal-Oxfords/dp/B07FD2P2KG/ref=sr_1_98
shoes,Brooks Women’s Adrenaline GTS 23 Supportive Running Shoe,119.2,119.2,4.5,3580.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Brooks-Womens-Adrenaline-Supportive-Running/dp/B0BJ7TSYG2/ref=sr_1_99
shoes,"Bruno Marc Men's Bertram Non Slip Work Shoes, Waterproof Lightweight Work Shoes & Restaurant or Food Service Sneakers",29.99,29.99,4.3,164.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Bruno-Marc-Waterproof-Lightweight-Restaurant/dp/B0CPHZ2JH4/ref=sr_1_100
shoes,WHITIN Men's Minimalist Barefoot Sneakers | Wide fit | Zero Drop Sole,29.99,29.99,4.3,564.0,,2024-11-07 13:28:42,https://www.amazon.com/WHITIN-Barefoot-Minimalist-Sneakers-Lightweight/dp/B0B76D87X7/ref=sr_1_101
shoes,DREAM PAIRS Women's Loafer Flat,42.99,42.99,4.4,409.0,200+,2024-11-07 13:28:42,https://www.amazon.com/DREAM-PAIRS-Platform-Comfortable-SDLS2410W/dp/B0CP5LQFC4/ref=sr_1_102
shoes,Dr. Scholl's Men's Sebastian Sneaker,49.99,49.99,4.4,1611.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Dr-Scholls-Mens-Sebastian-White/dp/B07L76J88F/ref=sr_1_103
shoes,VAMJAM Men's Running Shoes Ultra Lightweight Breathable Walking Shoes Non Slip Athletic Fashion Sneakers Mesh Workout Casual Sports Shoes,34.99,34.99,4.1,8819.0,50+,2024-11-07 13:28:42,https://www.amazon.com/YDB-Lightweight-Breathable-Athletic-Sneakers/dp/B08FR4F4SB/ref=sr_1_104
shoes,Skechers Men's Dighton Athletic Work,39.97,39.97,4.2,6015.0,200+,2024-11-07 13:28:42,https://www.amazon.com/Skechers-Work-Mens-Dighton-Black/dp/B01KXSD960/ref=sr_1_105
shoes,adidas Men's UBounce DNA Sneaker,56.77,56.77,4.6,303.0,50+,2024-11-07 13:28:42,https://www.amazon.com/adidas-Ubounce-Alphaskin-Sneaker-White/dp/B0BZ5RKP27/ref=sr_1_106
shoes,DREAM PAIRS ANNEE Heels Pumps Rhinestone Closed Toe Block Chunky Shoes,37.99,37.99,4.3,18842.0,50+,2024-11-07 13:28:42,https://www.amazon.com/DREAM-PAIRS-Womens-Annee-Black/dp/B06ZZ24FYW/ref=sr_1_107
shoes,"DREAM PAIRS Women’s Comfortable Ballet Dressy Work Flats, Round Toe Slip on Office Shoes",36.99,36.99,4.2,1690.0,100+,2024-11-07 13:28:42,https://www.amazon.com/DREAM-PAIRS-Womens-Comfortable-Sdfa2312w/dp/B0BLNKBPS4/ref=sr_1_108
shoes,PUMA Mens Club 5v5 Sneaker,49.99,49.99,4.0,373.0,100+,2024-11-07 13:28:42,https://www.amazon.com/PUMA-Mens-Sneaker-Black-White/dp/B0CL7QJ3WF/ref=sr_1_109
shoes,Lugz Women's Clipper Shoe,24.0,24.0,4.2,14731.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Lugz-Womens-Clipper-Sneaker-White/dp/B07CNL56FL/ref=sr_1_110
shoes,DREAM PAIRS Ankle Winter Boots for Women Waterproof Lace Up Anti-Slip Warm Snow Booties Fashion Sneaker Boots,49.99,49.99,4.1,55.0,50+,2024-11-07 13:28:42,https://www.amazon.com/DREAM-PAIRS-Waterproof-Anti-Slip-SDSB2416W/dp/B0D8KWVYCG/ref=sr_1_111
shoes,DREAM PAIRS Women's Comfortable Fashion Elastic Ankle Straps Flats Shoes,36.99,36.99,4.3,14266.0,100+,2024-11-07 13:28:42,https://www.amazon.com/DREAM-PAIRS-Sole_Stretchy-Fashion-Elastic/dp/B0CMHJ1HH7/ref=sr_1_112
shoes,Bruno Marc Men's Oxfords,42.99,42.99,4.5,8920.0,,2024-11-07 13:28:42,https://www.amazon.com/Bruno-Downing-02-Black-Leather-Oxfords/dp/B06XC6K3YG/ref=sr_1_113
shoes,adidas Men's X_PLR Path Sneaker,47.99,47.99,4.5,700.0,100+,2024-11-07 13:28:42,https://www.amazon.com/adidas-X_PLRPATH-Sneaker-Black-White/dp/B0BZ5Z4T51/ref=sr_1_114
shoes,Bruno Marc Men's Plain Toe Oxford Shoes Business Formal Derby Dress Sneakers,39.99,39.99,4.5,2797.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Bruno-Marc-Business-Sneakers-SBOX223M/dp/B0B2J9479V/ref=sr_1_115
shoes,Bruno Marc Men's Dress Loafer Shoes Monk Strap Slip On Loafers,45.99,45.99,4.5,3833.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Bruno-Marc-HUTCHINGSON_2-Black-Oxford/dp/B07FD27JH7/ref=sr_1_116
shoes,PUMA Men's Voltaic Evo Running Shoe,50.53,50.53,4.4,367.0,50+,2024-11-07 13:28:42,https://www.amazon.com/PUMA-Voltaic-Trainer-Sneaker-Wide-Cool/dp/B0D32HNLP6/ref=sr_1_117
shoes,Dr. Scholl's Shoes Men's Winder II Slip Resistant Work Loafer,70.0,70.0,4.2,4464.0,50+,2024-11-07 13:28:42,https://www.amazon.com/Dr-Scholls-Mens-Winder-Black/dp/B01LXJJOS0/ref=sr_1_118
shoes,"Brooks Men's, Glycerin 20 Running Shoe",89.95,89.95,4.7,3599.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Brooks-Glycerin-Ebony-White-Nightlife/dp/B09RRQW8CX/ref=sr_1_119
shoes,Amazon Essentials Women's Loafer Flat,22.8,22.8,4.1,12698.0,200+,2024-11-07 13:28:42,https://www.amazon.com/Amazon-Essentials-Womens-Loafer-Black/dp/B088KGQDVQ/ref=sr_1_120
shoes,Amazon Essentials Women's Casual Slip-On Canvas Flat,19.9,19.9,3.9,2795.0,200+,2024-11-07 13:28:42,https://www.amazon.com/Amazon-Essentials-Womens-Casual-Sneaker/dp/B082QFN4BQ/ref=sr_1_121
shoes,"Avia Avi-Union II Non Slip Shoes for Men, Hook and Loop Mens Walking Shoes with Memory Foam, Comfort Restaurant and Diabetic Shoes for Men - Black Wide or Extra Wide Width Safety Footwear",39.98,39.98,4.2,9769.0,50+,2024-11-07 13:28:42,https://www.amazon.com/Avia-Avi-Union-Strap-Service-Medium/dp/B07B4JGQVL/ref=sr_1_122
shoes,Bruno Marc Men's Hands Free Slip-on Walking Shoes Casual Breathable Comfortable Knit Sneaker,35.99,35.99,4.3,289.0,100+,2024-11-07 13:28:42,https://www.amazon.com/Bruno-Marc-Breathable-Comfortable-SBWA2401M/dp/B0D31FYP94/ref=sr_1_123
shoes,WHITIN Men's Easy Breezy Slip On Loafers | Foam-Cushioned Footbed | Ultralight Flex Sole,26.99,26.99,4.3,406.0,100+,2024-11-07 13:28:42,https://www.amazon.com/WHITIN-Recycled-Sneakers-Lightweight-Flexible/dp/B0B7HGJ94Z/ref=sr_1_124
shoes,Reebok Men's Flexagon Force 4 Sneaker,37.46,37.46,4.7,12.0,,2024-11-07 13:28:42,https://www.amazon.com/Reebok-Flexagon-Sneaker-Barely-Digital/dp/B0CNV2ZJ1M/ref=sr_1_125
shoes,Roxy Women's Rory Slip on Sneaker Loafer Flat,35.99,35.99,4.6,9010.0,50+,2024-11-07 13:28:42,https://www.amazon.com/Roxy-womens-Sneaker-Black-Anthracite/dp/B08BVY42Z3/ref=sr_1_126
shoes,"DREAM PAIRS Womens Ballet Flats, Comfortable Slip On Business Office Dress Shoes for Women Dressy and Work with 3D Molded Insole",28.99,28.99,4.2,712.0,100+,2024-11-07 13:28:42,https://www.amazon.com/DREAM-PAIRS-Comfortable-Business-Sdfa2406w/dp/B0CM99C5QH/ref=sr_1_127
shoes,Skechers Men's Nampa Food Service Shoe,45.5,45.5,4.4,14317.0,50+,2024-11-07 13:28:42,https://www.amazon.com/Skechers-Nampa-Service-black-polyurethane/dp/B07786LT7M/ref=sr_1_128
shoes,New Balance Men's 520 V8 Running Shoe,66.89,66.89,4.3,2392.0,,2024-11-07 13:28:43,https://www.amazon.com/New-Balance-Running-Black-White/dp/B09XRCKGPY/ref=sr_1_129
shoes,Bruno Marc Men's Dress Shoes Formal Classic Lace-up Oxfords,34.99,34.99,4.5,4941.0,50+,2024-11-07 13:28:43,https://www.amazon.com/Bruno-Marc-Classic-Lace-up-Oxfords/dp/B019YE7WNU/ref=sr_1_130
shoes,Reebok Men's Flexagon 4 Force Sneaker,37.0,37.0,4.1,51.0,,2024-11-07 13:28:43,https://www.amazon.com/Reebok-Flexagon-Force-Sneaker-Black/dp/B0BJSC62G9/ref=sr_1_131
shoes,Under Armour Men's Surge 4 Sneaker,54.99,54.99,4.4,11.0,50+,2024-11-07 13:28:43,https://www.amazon.com/Under-Armour-Mens-Surge-Black/dp/B0CJT5QDN9/ref=sr_1_132
shoes,Sperry Men's Striper Ii Cvo,37.49,37.49,4.5,4762.0,,2024-11-07 13:28:43,https://www.amazon.com/SPERRY-Mens-Striper-Core-Sneaker/dp/B07VCSSZ8Q/ref=sr_1_133
shoes,ASICS Men's Matflex 7 Wrestling Shoe Sneaker,,,4.4,360.0,300+,2024-11-07 13:28:43,https://www.amazon.com/ASICS-Matflex-Wrestling-Shoes-Black/dp/B0BZDTK7BS/ref=sr_1_134
shoes,PUMA Men's Reflect Lite Trail,59.98,59.98,4.4,154.0,50+,2024-11-07 13:28:43,https://www.amazon.com/PUMA-Reflect-Trail-Sneaker-Green-Putty-Clementine/dp/B0CL7R1KWD/ref=sr_1_135
shoes,WHITE MOUNTAIN Women's Courage Sneaker,29.99,29.99,4.6,1256.0,50+,2024-11-07 13:28:43,https://www.amazon.com/WHITE-MOUNTAIN-Courage-Womens-Sneaker/dp/B08KHD9FGG/ref=sr_1_136
shoes,Bruno Moda Italy Men's Prince Classic Modern Formal Oxford Wingtip Lace Up Dress Shoes,37.99,37.99,4.4,16228.0,50+,2024-11-07 13:28:43,https://www.amazon.com/Prince-Classic-Modern-Wingtip-PRINCEWIDE-6-BROWN/dp/B08CZJSNHF/ref=sr_1_137
shoes,Under Armour Men's Charged Edge Sneaker,52.5,52.5,4.0,263.0,,2024-11-07 13:28:43,https://www.amazon.com/Under-Armour-Mens-Charged-Black/dp/B0CJTFX16Z/ref=sr_1_138
shoes,Lifestride Women's Minimalist Pump,39.99,39.99,4.2,1658.0,,2024-11-07 13:28:43,https://www.amazon.com/LifeStride-Womens-Minimalist-Pewter-Shimmer/dp/B0B379KS5M/ref=sr_1_139
shoes,adidas Youth HVC Wrestling Shoes,52.99,52.99,4.7,1959.0,100+,2024-11-07 13:28:43,https://www.amazon.com/Adidas-Youth-Wrestling-Ankle-Strap/dp/B01BPL70KK/ref=sr_1_140
shoes,Reebok Men's Lite 4 Sneaker,30.0,30.0,4.2,38.0,,2024-11-07 13:28:43,https://www.amazon.com/Reebok-Mens-Lite-Sneaker-Alabaster/dp/B0CNTY5PHG/ref=sr_1_141
shoes,DREAM PAIRS Women's High Heels Pumps Dress Closed Pointed Toe Comfortable D'Orsay Pumps Shoes for Work Office Wedding Dancing,29.99,29.99,4.3,753.0,,2024-11-07 13:28:43,https://www.amazon.com/DREAM-PAIRS-Sdpu2350w-Pointed-Comfortable/dp/B0C3MKC455/ref=sr_1_142
shoes,WHITIN Men's Wide Canvas Barefoot & Minimalist Shoes | Zero Drop Sole,29.99,29.99,4.4,219.0,,2024-11-07 13:28:43,https://www.amazon.com/WHITIN-Barefoot-Minimalist-Zapatillas-Lightweight/dp/B0CR3P7PFQ/ref=sr_1_143
shoes,Under Armour Unisex-Adult Lockdown 7 Low Sneaker,54.99,54.99,4.9,11.0,,2024-11-07 13:28:43,https://www.amazon.com/Under-Armour-Unisex-Lockdown-Distant/dp/B0CJT7XB43/ref=sr_1_144
shoes,LeIsfIt Toddler Shoes Boys Girls Barefoot Shoes Kids Breathable Sneakers Tennis Shoes Slip on Shoes,,,4.4,1273.0,200+,2024-11-07 13:28:46,https://www.amazon.com/LeIsfIt-Lightweight-Sneakers-Breathable-Barefoot/dp/B0CLQZPBXL/ref=sr_1_145
shoes,Skechers Women's Go Walk Lite 15433,40.0,40.0,4.7,13869.0,50+,2024-11-07 13:28:46,https://www.amazon.com/Skechers-Performance-Womens-Lite-15433-black/dp/B071KLKY6W/ref=sr_1_146
shoes,Lugz Women's Clipper Shoe,24.0,24.0,4.2,14731.0,50+,2024-11-07 13:28:46,https://www.amazon.com/Lugz-Clipper-Classic-Fashion-Sneaker/dp/B08B657L51/ref=sr_1_147
shoes,Skechers Women's Nampa-wyola Food Service Shoe,40.97,40.97,4.3,5526.0,100+,2024-11-07 13:28:47,https://www.amazon.com/Skechers-Womens-Nampa-Wyola-Service-polyurethane/dp/B07795MR7R/ref=sr_1_148
shoes,Bruno Marc Men's Dress Shoes Formal Classic Lace-up Oxfords,34.99,34.99,4.5,4941.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Bruno-Marc-Classic-Lace-up-Oxfords/dp/B019YE7WNU/ref=sr_1_149
shoes,Bruno Marc Men's Dress Tuxedo Shoe Slip-on Classic Patent Leather Loafers,42.99,42.99,4.6,1571.0,100+,2024-11-07 13:28:47,https://www.amazon.com/Bruno-Marc-SBOX227M-Tuxedo-Loafers/dp/B09ZQMLWQR/ref=sr_1_150
shoes,Lifestride Women's Rozz,39.99,39.99,4.3,6011.0,100+,2024-11-07 13:28:47,https://www.amazon.com/LifeStride-Womens-ROZZ-Pump-Black/dp/B074XFHDBB/ref=sr_1_151
shoes,Bruno Moda Italy Men's Prince Classic Modern Formal Oxford Wingtip Lace Up Dress Shoes,37.99,37.99,4.4,16228.0,100+,2024-11-07 13:28:47,https://www.amazon.com/PRINCE-Classic-Modern-Wingtip-PRINCE-6-BROWN/dp/B010TZ18DI/ref=sr_1_152
shoes,"DREAM PAIRS Womens Ballet Mary Jane Flats, Comfortable Business Office Dress Shoes for Women Dressy and Work with Ankle Strap",35.99,35.99,4.3,763.0,100+,2024-11-07 13:28:47,https://www.amazon.com/DREAM-PAIRS-Comfortable-Business-SDFA2407W/dp/B0CM8MBBW7/ref=sr_1_153
shoes,Under Armour Men's Surge 3 Running Shoe,53.97,53.97,4.6,11309.0,,2024-11-07 13:28:47,https://www.amazon.com/Under-Armour-Surge-Running-Royal/dp/B09691S31C/ref=sr_1_154
shoes,Amazon Essentials Women's Casual Slip-On Canvas Flat,19.9,19.9,3.9,2795.0,200+,2024-11-07 13:28:47,https://www.amazon.com/Amazon-Essentials-Womens-Casual-Sneaker/dp/B082QFPXT2/ref=sr_1_155
shoes,adidas Unisex Adult Goletto VIII Turf Soccer Shoe,30.89,30.89,4.3,1975.0,100+,2024-11-07 13:28:47,https://www.amazon.com/adidas-Unisex-Goletto-Soccer-Black/dp/B091ZD1TZJ/ref=sr_1_156
shoes,Clarks Men's Bradley Step Loafer,59.95,59.95,4.5,1296.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Clarks-Bradley-Black-Tumbled-Leather/dp/B083YTGLVG/ref=sr_1_157
shoes,Dr. Scholl's Shoes Men's Winder II Slip Resistant Work Loafer,70.0,70.0,4.2,4464.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Dr-Scholls-Mens-Winder-Black/dp/B01LXJJOS0/ref=sr_1_158
shoes,"Avia Avi-Union II Non Slip Shoes for Men, Hook and Loop Mens Walking Shoes with Memory Foam, Comfort Restaurant and Diabetic Shoes for Men - Black Wide or Extra Wide Width Safety Footwear",39.98,39.98,4.2,9769.0,100+,2024-11-07 13:28:47,https://www.amazon.com/Avia-Avi-Union-Strap-Velcro-Shoes/dp/B08YJ8Z8SW/ref=sr_1_159
shoes,Skechers Women's Go Run Consistent Sneaker,40.0,40.0,4.5,4965.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Skechers-Womens-CONSISTENT-Sneaker-Purple/dp/B07TXM2DHF/ref=sr_1_160
shoes,Reebok Men's Flexagon Force 4 Sneaker,37.46,37.46,4.7,12.0,,2024-11-07 13:28:47,https://www.amazon.com/Reebok-Flexagon-Sneaker-Barely-Digital/dp/B0CNV2ZJ1M/ref=sr_1_161
shoes,"Avia Air Slip On Shoes for Men - Casual Comfortable Athletic Tennis Walking Sneakers for Men with Memory Foam - Sizes 7 to 16, Medium and Extra Wide Width - Black, Grey, Navy Blue & White Mens Shoes",49.98,49.98,4.3,719.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Avia-Air-Slip-Shoes-Men/dp/B0C88BFTKW/ref=sr_1_162
shoes,Columbia Men's Vertisol Trail Hiking Shoe,44.58,44.58,4.6,141.0,,2024-11-07 13:28:47,https://www.amazon.com/Columbia-Vertisol-Trail-Black-Silver/dp/B0C5NN2ZR6/ref=sr_1_163
shoes,Bruno Marc Men's Comfortable Dress Loafers Slip On Formal Business Work Shoes,31.99,31.99,4.7,28.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Bruno-Marc-Comfortable-Business-SBLS2403M/dp/B0D94BLD47/ref=sr_1_164
shoes,WHITIN Women's Barefoot & Minimalist Shoe | Zero Drop Sole | Trail Runner,42.99,42.99,4.3,10216.0,100+,2024-11-07 13:28:47,https://www.amazon.com/WHITIN-Minimalist-Barefoot-Running-Crossfit/dp/B07RW7J848/ref=sr_1_165
shoes,Skechers Women's Dighton Bricelyn,40.0,40.0,4.0,2199.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Skechers-Womens-Dighton-Bricelyn-Black/dp/B01LWS5CYW/ref=sr_1_166
shoes,Bruno Marc Men's MaxFlex Fashion Dress Sneakers Oxfords Classic Casual Shoes,28.79,28.79,4.5,2362.0,,2024-11-07 13:28:47,https://www.amazon.com/Bruno-Marc-Sneakers-Comfortable-SBOX2317M/dp/B0C7L32SCG/ref=sr_1_167
shoes,Bruno Marc Men's Dress Loafer Shoes Monk Strap Slip On Loafers,45.99,45.99,4.5,3833.0,100+,2024-11-07 13:28:47,https://www.amazon.com/Bruno-Marc-HUTCHINGSON_2-Black-Oxford/dp/B07FD27JH7/ref=sr_1_168
shoes,DREAM PAIRS Mules for Women Shoes Slip on Sneakers Knit Flats Lightweight Breathable Comfortable Walking Shoes,36.99,36.99,4.1,2557.0,,2024-11-07 13:28:47,https://www.amazon.com/DREAM-PAIRS-Lightweight-Breathable-SDML2201W/dp/B09JS6T718/ref=sr_1_169
shoes,adidas Men's Mat Hog 2.0 Sneaker,57.99,57.99,4.4,1409.0,50+,2024-11-07 13:28:47,https://www.amazon.com/adidas-Mat-Hog-FZ5391_Black-White/dp/B08X1D856G/ref=sr_1_170
shoes,"DREAM PAIRS Women's Ballet Flats, Comfortable Slip-On Square Toe Dress Shoes with Elastic Ankle Straps",19.99,19.99,4.0,237.0,,2024-11-07 13:28:47,https://www.amazon.com/DREAM-PAIRS-Comfortable-SDFA2401W-Sliver-Glitter/dp/B0CLVHKZFD/ref=sr_1_171
shoes,Dr. Scholl's Men's Sync Oxford,65.0,65.0,4.2,5086.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Dr-Scholls-Shoes-Oxford-Black/dp/B07TS4S577/ref=sr_1_172
shoes,DREAM PAIRS Women's Wedge Chelsea Ankle Boots Fashion Round Toe Low Wedge Heel Platform Booties Shoes,34.99,34.99,4.6,35.0,50+,2024-11-07 13:28:47,https://www.amazon.com/DREAM-PAIRS-Platform-Black-Pu-SDAB2403W/dp/B0D4DL72XB/ref=sr_1_173
shoes,"Avia Anchor Mesh Slip On Black Non Slip Shoes for Women, Comfortable Water Resistant Womens Food Service Slip On Sneakers - Black, Navy, White Restaurant Knit Slip Resistant Non Skid Work Shoes Women",39.98,39.98,4.1,2813.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Avia-Resistant-Restaurant-Service-Sneakers/dp/B0BJWCX3WH/ref=sr_1_174
shoes,Bruno Marc Men’s Slip-on Canvas Loafers Casual Boat Shoes,36.99,36.99,4.5,1996.0,,2024-11-07 13:28:47,https://www.amazon.com/Bruno-Marc-SBLS223M-Canvas-Loafers/dp/B09PBFQFK3/ref=sr_1_175
shoes,Under Armour Men's Surge 4 Sneaker,54.99,54.99,4.4,11.0,50+,2024-11-07 13:28:47,https://www.amazon.com/Under-Armour-Mens-Surge-Black/dp/B0CJT5QDN9/ref=sr_1_176
shoes,Reebok Men's Flexagon 4 Force Sneaker,37.0,37.0,4.1,51.0,,2024-11-07 13:28:47,https://www.amazon.com/Reebok-Flexagon-Force-Sneaker-Black/dp/B0BJSC62G9/ref=sr_1_177
shoes,adidas Unisex-Child Tech Fall 2.0 Wrestling Shoe,49.95,49.95,4.5,171.0,50+,2024-11-07 13:28:47,https://www.amazon.com/adidas-Wrestling-Chalk-White-Black/dp/B07ZGW9TP4/ref=sr_1_178
shoes,"DREAM PAIRS Womens Ballet Flats, Comfortable Slip On Business Office Dress Shoes for Women Dressy and Work with 3D Molded Insole",28.99,28.99,4.2,712.0,,2024-11-07 13:28:47,https://www.amazon.com/DREAM-PAIRS-Comfortable-Business-Sdfa2406w/dp/B0CM99H76D/ref=sr_1_179
shoes,"DREAM PAIRS Pointed Toe Low Wedge Heeled Ankle Strap Flats Shoes for Women Dressy Comfortable, Casual Slip-on Dress Shoes for Business Office and Work",19.99,19.99,4.2,304.0,50+,2024-11-07 13:28:47,https://www.amazon.com/DREAM-PAIRS-Comfortable-Sdfa2402w-Black-Nubuck/dp/B0CNCYJTKK/ref=sr_1_180
shoes,Mens Casual Dress Shoes - for Men Slip On Shoes for Men Black Business Casual Sneakers for Men Loafers Breathable Mesh Gym Workout Tennis Shoes Running Shoes Walking Shoes,19.99,19.99,4.2,7.0,,2024-11-07 13:28:47,https://www.amazon.com/YRLTYO-Mens-Casual-Dress-Shoes/dp/B0D4Y8LFJM/ref=sr_1_181
shoes,WHITE MOUNTAIN Women's Courage Sneaker,29.99,29.99,4.6,1256.0,50+,2024-11-07 13:28:48,https://www.amazon.com/WHITE-MOUNTAIN-Courage-Womens-Sneaker/dp/B08KHD9FGG/ref=sr_1_182
shoes,Skechers Women's Breathe Easy Infi Knity,39.97,39.97,4.6,898.0,,2024-11-07 13:28:48,https://www.amazon.com/Skechers-Womens-Breathe-Easy-Infi-Sneaker/dp/B09LX44YYH/ref=sr_1_183
